Transaction_ID,User_ID,Amount,Time,Location,Device_Type,Transaction_Mode,Frequency_in_24hrs,Beneficiary_Account_Age,Beneficiary_ID,IP_Address,User_Account_Age_Days,Transaction_Success,Login_Attempts_24hrs,Device_Change_Flag,Location_Change_Flag,App_Version,OS_Version,Transaction_Velocity,Attempt_to_Beneficiary_Ratio,Is_QR_Manipulated,Linked_Bank,Link_Clicked_From,Fraud_Type,Is_Fraud,Transaction_Date
TXN009782,U00546,71.29,02:37,Bangalore,Mobile,UPI Link,4,2 years,B09782,192.168.69.237,489,1,1,0,0,2.7.6,Android-8,9,0.3731827871121778,0,Yes Bank,Email,None,0,2025-02-24 03:41:04.656906
TXN009783,U00979,1751.41,03:05,Mumbai,Mobile,UPI ID,4,8 years,B09783,192.168.139.134,184,1,1,0,0,3.4.6,Android-11,4,0.2437490708583332,0,HDFC,Email,None,0,2025-02-03 18:51:04.656906
TXN009784,U00373,2757.23,08:18,Ahmedabad,IoT Device,UPI QR Code,3,1 years,B09784,192.168.7.181,1149,1,1,0,0,4.6.9,iOS-13,1,0.3265011939283162,0,ICICI,Messaging App,None,0,2025-02-04 00:33:04.656906
TXN009785,U00435,13706.11,22:17,Lucknow,Desktop,UPI ID,5,0,B09785,192.168.25.166,0,1,0,0,0,5.4.3,Windows-13,0,0.0,0,PNB,Direct,Social_Engineering,1,2025-02-14 13:44:04.656906
TXN009786,U00819,4016.82,20:07,Delhi,Tablet,UPI ID,3,5 years,B09786,192.168.11.157,1905,1,2,0,0,3.1.8,MacOS-14,9,0.3585705060397323,0,PNB,Social Media,None,0,2025-02-27 09:12:04.656906
TXN009787,U00614,71146.3,11:31,Bangalore,Mobile,UPI ID,2,8 days,B09787,192.168.195.110,0,1,0,0,0,5.3.3,Android-13,0,0.0,0,HDFC,Direct,Deepfake_Impersonation,1,2025-02-19 01:33:04.656906
TXN009788,U00904,1.37,07:25,Ahmedabad,Tablet,UPI QR Code,3,9 years,B09788,192.168.236.104,248,1,1,0,0,2.8.3,Windows-15,5,0.14831175330215915,0,ICICI,Social Media,None,0,2025-02-02 05:46:04.656906
TXN009789,U00303,9111.28,21:34,Jaipur,Mobile,UPI Link,2,1 years,B09789,192.168.199.87,1355,1,1,0,0,5.7.6,Android-14,1,0.3387196682729146,0,Axis,Email,None,0,2025-02-12 09:38:04.656906
TXN009790,U00460,2172.25,08:24,Thane,Desktop,UPI QR Code,7,1 years,B09790,192.168.77.60,1335,1,1,0,0,1.0.9,MacOS-14,2,0.4592110349185923,0,Yes Bank,Email,None,0,2025-02-01 16:37:04.656906
TXN009791,U00065,16826.08,21:42,Pune,Tablet,UPI QR Code,12,2 days,B09791,192.168.49.161,0,1,0,0,0,3.1.4,Android-8,0,0.0,1,Yes Bank,SMS,Phishing,1,2025-02-21 10:02:04.656906
TXN009792,U00781,8740.82,08:16,Ahmedabad,IoT Device,UPI Link,10,7 days,B09792,192.168.45.76,0,1,0,0,0,4.9.5,Windows-13,0,0.0,1,SBI,Social Media,Phishing,1,2025-02-15 05:24:04.656906
TXN009793,U00052,918.86,17:19,Kolkata,IoT Device,UPI QR Code,0,7 years,B09793,192.168.59.55,537,1,1,0,0,5.7.6,iOS-13,4,0.384863033041988,0,Kotak,Messaging App,None,0,2025-02-05 08:22:04.656906
TXN009794,U00541,47.47,11:05,Ahmedabad,IoT Device,UPI Phone No,0,2 years,B09794,192.168.244.184,1567,1,2,0,0,2.2.1,MacOS-9,6,0.12431179287962646,0,Kotak,Messaging App,None,0,2025-02-17 18:02:04.656906
TXN009795,U00190,28808.42,11:15,Surat,Mobile,UPI ID,3,1 days,B09795,192.168.107.93,0,1,0,0,0,5.6.2,MacOS-14,0,0.0,0,ICICI,Email,Deepfake_Impersonation,1,2025-02-11 13:34:04.656906
TXN009796,U00127,120.65,23:59,Pune,Tablet,UPI Intent,6,9 years,B09796,192.168.43.47,1016,1,2,0,0,5.0.1,Android-14,7,0.40353600114307364,0,HDFC,Social Media,None,0,2025-01-30 06:49:04.656906
TXN009797,U00503,3368.89,00:53,Mumbai,IoT Device,UPI Intent,6,9 years,B09797,192.168.221.217,496,1,2,0,0,3.3.4,MacOS-9,8,0.1470738423220601,0,SBI,SMS,None,0,2025-02-06 13:30:04.656906
TXN009798,U00172,605.63,04:03,Hyderabad,Tablet,UPI QR Code,5,3 years,B09798,192.168.196.65,129,1,2,0,0,2.5.4,Android-9,6,0.34769496774448433,0,Axis,Email,None,0,2025-02-27 21:17:04.656906
TXN009799,U00562,4114.31,20:41,Surat,IoT Device,UPI Link,5,4 years,B09799,192.168.28.51,163,1,1,0,0,4.8.9,iOS-13,6,0.359322638242333,0,Yes Bank,Direct,None,0,2025-02-05 05:12:04.656906
TXN009800,U00075,1583.16,12:55,Kanpur,Mobile,UPI Phone No,1,9 years,B09800,192.168.196.151,1038,1,1,0,0,5.1.1,MacOS-15,4,0.163892980575984,0,Axis,Direct,None,0,2025-02-09 17:54:04.656906
TXN009801,U00579,185.54,02:26,Jaipur,IoT Device,UPI ID,4,9 years,B09801,192.168.16.179,1857,1,1,0,0,2.2.6,MacOS-12,3,0.11644834073706663,0,SBI,Messaging App,None,0,2025-02-28 06:50:04.656906
TXN009802,U00223,516.51,03:42,Hyderabad,IoT Device,UPI ID,1,6 years,B09802,192.168.183.177,405,1,1,0,0,5.6.1,iOS-8,5,0.49391858574395786,0,Kotak,Direct,None,0,2025-02-02 14:13:04.656906
TXN009803,U00224,1326.26,09:58,Jaipur,IoT Device,UPI Link,3,10 years,B09803,192.168.114.227,403,1,2,0,0,5.0.7,Android-11,5,0.22487923974902602,0,Kotak,Messaging App,None,0,2025-02-14 21:55:04.656906
TXN009804,U00534,1292.94,21:29,Pune,Tablet,UPI QR Code,3,6 years,B09804,192.168.114.127,322,1,1,0,0,5.5.7,MacOS-9,6,0.2144584103248903,0,SBI,Direct,None,0,2025-02-20 04:30:04.656906
TXN009805,U00568,3804.54,19:55,Pune,Mobile,UPI Phone No,2,10 years,B09805,192.168.189.249,469,1,2,0,0,5.5.1,Windows-11,4,0.2607495559517742,0,PNB,SMS,None,0,2025-02-14 06:30:04.656906
TXN009806,U00372,3310.93,09:51,Chennai,Tablet,UPI QR Code,2,5 years,B09806,192.168.205.17,243,1,1,0,0,5.7.8,iOS-15,2,0.40439735404097,0,SBI,SMS,None,0,2025-02-01 16:11:04.656906
TXN009807,U00151,3446.07,02:24,Jaipur,IoT Device,UPI Link,8,23 days,B09807,192.168.230.175,0,1,0,0,0,1.2.2,iOS-15,0,0.0,1,SBI,Email,Phishing,1,2025-02-04 01:42:04.656906
TXN009808,U00327,110.25,23:20,Pune,Mobile,UPI Link,4,10 years,B09808,192.168.23.169,227,1,2,0,0,5.2.5,Android-15,3,0.16850592729502428,0,Axis,Messaging App,None,0,2025-02-04 08:52:04.656906
TXN009809,U00000,1228.11,14:44,Delhi,Tablet,UPI QR Code,4,6 years,B09809,192.168.185.118,930,1,1,0,0,4.6.6,MacOS-10,9,0.2574536249799688,0,PNB,SMS,None,0,2025-02-18 10:01:04.656906
TXN009810,U00977,1235.36,16:43,Pune,IoT Device,UPI Link,3,6 years,B09810,192.168.223.228,1179,1,2,0,0,4.6.0,Android-8,1,0.34848903613687277,0,Axis,SMS,None,0,2025-02-25 11:25:04.656906
TXN009811,U00760,1782.46,19:31,Delhi,IoT Device,UPI ID,4,4 years,B09811,192.168.143.136,1922,1,1,0,0,1.4.6,Windows-13,6,0.2771988133972728,0,Yes Bank,SMS,None,0,2025-02-12 16:48:04.656906
TXN009812,U00319,7274.53,03:38,Chennai,IoT Device,UPI Phone No,15,0,B09812,192.168.178.128,0,1,0,0,0,3.0.2,iOS-11,28,0.0,0,Yes Bank,Messaging App,Remote_Access,1,2025-02-22 08:02:04.656906
TXN009813,U00902,1745.18,10:07,Chennai,IoT Device,UPI Intent,3,4 years,B09813,192.168.196.189,903,1,1,0,0,2.7.4,MacOS-15,8,0.37932617608247576,0,SBI,Social Media,None,0,2025-02-19 17:23:04.656906
TXN009814,U00826,2640.62,18:53,Thane,Mobile,UPI Phone No,1,4 years,B09814,192.168.103.204,1100,1,1,0,0,2.6.5,Android-8,8,0.13149493580989083,0,Kotak,SMS,None,0,2025-02-25 06:41:04.656906
TXN009815,U00331,4980.24,05:34,Surat,Tablet,UPI QR Code,3,9 years,B09815,192.168.248.133,1915,1,2,0,0,4.6.9,Windows-13,7,0.17917033071451485,0,Axis,Messaging App,None,0,2025-02-01 03:58:04.656906
TXN009816,U00428,5171.82,09:22,Kolkata,IoT Device,UPI Phone No,4,4 years,B09816,192.168.204.136,1298,1,1,0,0,2.2.4,MacOS-14,8,0.2938644762120167,0,ICICI,SMS,None,0,2025-02-15 05:23:04.656906
TXN009817,U00724,431.85,08:02,Kanpur,Desktop,UPI Link,1,2 years,B09817,192.168.190.202,184,1,2,0,0,2.4.3,iOS-13,5,0.11392001961784581,0,SBI,SMS,None,0,2025-02-02 04:54:04.656906
TXN009818,U00775,730.99,18:40,Indore,IoT Device,UPI Phone No,3,5 years,B09818,192.168.68.166,1402,1,2,0,0,3.6.9,MacOS-13,3,0.21387162629098846,0,Kotak,Messaging App,None,0,2025-02-26 04:28:04.656906
TXN009819,U00678,5228.17,14:53,Bangalore,Mobile,UPI ID,2,1 years,B09819,192.168.106.25,1484,1,2,0,0,1.7.8,Windows-9,7,0.33322630671427,0,Axis,Email,None,0,2025-02-22 20:39:04.656906
TXN009820,U00356,3483.19,01:08,Surat,Mobile,UPI ID,1,2 years,B09820,192.168.189.229,1267,1,1,0,0,4.8.9,Windows-11,1,0.40419679190248126,0,PNB,SMS,None,0,2025-02-24 12:05:04.656906
TXN009821,U00636,548.0,15:29,Delhi,Mobile,UPI QR Code,4,9 years,B09821,192.168.93.78,811,1,2,0,0,3.5.4,iOS-14,8,0.3438824071746408,0,PNB,Messaging App,None,0,2025-02-17 15:17:04.656906
TXN009822,U00280,3300.21,08:28,Bangalore,Tablet,UPI Intent,2,3 years,B09822,192.168.221.8,751,1,1,0,0,5.5.8,MacOS-10,2,0.49232174505516946,0,ICICI,Direct,None,0,2025-02-02 07:16:04.656906
TXN009823,U00026,24498.12,20:09,Ahmedabad,Desktop,UPI ID,8,0,B09823,192.168.133.149,0,1,0,0,0,2.6.5,MacOS-11,0,0.0,0,SBI,Messaging App,Social_Engineering,1,2025-02-20 03:18:04.656906
TXN009824,U00055,44.26,03:21,Kolkata,Tablet,UPI Intent,1,8 years,B09824,192.168.37.147,1283,1,2,0,0,1.6.8,MacOS-10,2,0.32151266248082044,0,Yes Bank,Email,None,0,2025-02-20 05:01:04.656906
TXN009825,U00083,1400.6,01:54,Ahmedabad,IoT Device,UPI Intent,3,6 years,B09825,192.168.209.147,810,1,1,0,0,3.4.2,Android-10,5,0.15557037848218008,0,Axis,Direct,None,0,2025-02-11 13:33:04.656906
TXN009826,U00709,1409.68,17:15,Pune,IoT Device,UPI Link,5,9 years,B09826,192.168.199.189,1029,1,2,0,0,4.2.1,iOS-8,6,0.42372519490830074,0,HDFC,SMS,None,0,2025-02-04 18:39:04.656906
TXN009827,U00695,10853.91,19:36,Indore,IoT Device,UPI ID,2,0,B09827,192.168.104.126,0,1,0,0,0,4.0.9,Windows-13,0,0.0,0,Yes Bank,Social Media,Social_Engineering,1,2025-02-16 23:24:04.656906
TXN009828,U00700,7625.33,07:36,Thane,Mobile,UPI Intent,4,6 years,B09828,192.168.14.230,1711,1,2,0,0,4.7.0,Windows-13,9,0.29249086871980057,0,Yes Bank,SMS,None,0,2025-02-02 07:33:04.656906
TXN009829,U00871,4008.61,22:12,Mumbai,IoT Device,UPI Link,4,6 years,B09829,192.168.221.213,818,1,2,0,0,3.8.4,Android-11,4,0.3374755225107574,0,Kotak,Messaging App,None,0,2025-02-10 23:52:04.656906
TXN009830,U00672,88.08,05:58,Surat,IoT Device,UPI QR Code,3,6 years,B09830,192.168.149.150,1013,1,1,0,0,1.6.1,Windows-15,2,0.14600542307090134,0,Axis,Direct,None,0,2025-02-10 11:29:04.656906
TXN009831,U00227,4874.98,16:14,Thane,Tablet,UPI Phone No,3,9 years,B09831,192.168.108.211,596,1,2,0,0,5.1.9,iOS-14,7,0.276282245847038,0,SBI,Direct,None,0,2025-02-24 23:56:04.656906
TXN009832,U00088,1014.01,10:07,Hyderabad,IoT Device,UPI Link,5,4 years,B09832,192.168.85.77,533,1,2,0,0,2.1.0,Windows-12,7,0.17775663996466962,0,SBI,SMS,None,0,2025-02-15 22:24:04.656906
TXN009833,U00594,5897.47,23:25,Lucknow,Desktop,UPI Link,20,0,B09833,192.168.192.18,0,1,5,1,1,5.4.3,Android-10,0,0.0,0,PNB,Messaging App,SIM_Swap,1,2025-03-01 02:09:04.656906
TXN009834,U00326,19112.25,07:42,Surat,Tablet,UPI QR Code,18,1 days,B09834,192.168.233.136,0,1,0,0,0,4.8.9,Windows-12,0,0.0,1,ICICI,SMS,Phishing,1,2025-02-02 05:28:04.656906
TXN009835,U00135,318.3,04:10,Ahmedabad,Tablet,UPI QR Code,7,2 years,B09835,192.168.253.142,1350,1,2,0,0,4.7.3,Android-10,3,0.38965386878775854,0,Kotak,Social Media,None,0,2025-02-12 14:00:04.656906
TXN009836,U00311,5365.9,18:36,Indore,IoT Device,UPI Intent,2,5 years,B09836,192.168.140.194,943,1,1,0,0,3.2.0,MacOS-12,2,0.1989973663505381,0,HDFC,Social Media,None,0,2025-02-05 13:06:04.656906
TXN009837,U00395,4611.44,15:24,Chennai,Mobile,UPI Intent,7,6 years,B09837,192.168.70.70,914,1,1,0,0,3.4.9,iOS-8,4,0.2636097013204055,0,PNB,Direct,None,0,2025-02-26 07:05:04.656906
TXN009838,U00291,3566.98,05:57,Delhi,IoT Device,UPI QR Code,4,2 years,B09838,192.168.106.84,1957,1,2,0,0,5.6.7,Android-9,6,0.21532463564440293,0,SBI,Email,None,0,2025-01-31 07:48:04.656906
TXN009839,U00308,30509.27,21:44,Pune,IoT Device,UPI ID,0,5 days,B09839,192.168.183.148,0,1,0,0,0,5.6.8,iOS-10,0,0.0,0,PNB,SMS,Deepfake_Impersonation,1,2025-02-23 21:30:04.656906
TXN009840,U00591,1122.29,02:20,Indore,Tablet,UPI Link,2,2 years,B09840,192.168.194.36,1022,1,2,0,0,1.6.3,iOS-14,8,0.2367167264822912,0,Axis,SMS,None,0,2025-02-12 10:05:04.656906
TXN009841,U00472,21330.53,03:13,Jaipur,IoT Device,UPI ID,1,6 days,B09841,192.168.227.42,0,1,0,0,0,1.8.7,MacOS-11,0,0.0,0,PNB,Direct,Deepfake_Impersonation,1,2025-02-28 08:07:04.656906
TXN009842,U00709,2724.21,08:18,Indore,IoT Device,UPI Link,5,6 years,B09842,192.168.124.154,1502,1,1,0,0,3.7.5,MacOS-14,7,0.3437363658032201,0,Kotak,SMS,None,0,2025-01-31 02:16:04.656906
TXN009843,U00569,1982.6,08:34,Kolkata,Tablet,UPI Link,18,9 days,B09843,192.168.125.25,0,1,0,0,0,3.9.4,iOS-8,0,0.0,1,Kotak,SMS,Phishing,1,2025-02-01 11:38:04.656906
TXN009844,U00314,25255.82,07:30,Mumbai,Tablet,UPI ID,2,3 days,B09844,192.168.74.187,0,1,0,0,0,3.6.1,Android-15,0,0.0,0,SBI,Social Media,Deepfake_Impersonation,1,2025-02-05 20:18:04.656906
TXN009845,U00382,512.01,03:15,Thane,Mobile,UPI QR Code,3,7 years,B09845,192.168.194.25,253,1,2,0,0,3.3.6,iOS-13,1,0.35413734748633763,0,Axis,Email,None,0,2025-01-31 02:11:04.656906
TXN009846,U00839,1897.24,04:08,Kolkata,Tablet,UPI Phone No,1,9 years,B09846,192.168.220.214,676,1,2,0,0,3.1.4,MacOS-9,8,0.4485048152029917,0,ICICI,Social Media,None,0,2025-02-20 19:47:04.656906
TXN009847,U00323,6120.06,06:42,Surat,IoT Device,UPI ID,2,4 years,B09847,192.168.205.6,871,1,2,0,0,1.4.7,Android-10,3,0.35121995087151014,0,PNB,Messaging App,None,0,2025-02-28 21:43:04.656906
TXN009848,U00927,273.03,02:51,Mumbai,IoT Device,UPI QR Code,3,1 years,B09848,192.168.213.105,141,1,2,0,0,5.7.3,MacOS-15,4,0.3902243859633814,0,Axis,Social Media,None,0,2025-02-20 09:10:04.656906
TXN009849,U00484,5653.64,01:00,Surat,Tablet,UPI Phone No,4,10 years,B09849,192.168.171.55,1413,1,1,0,0,3.5.8,Windows-8,7,0.17491046654117215,0,Axis,Messaging App,None,0,2025-02-03 23:49:04.656906
TXN009850,U00028,2067.57,19:55,Kolkata,Mobile,UPI ID,4,6 years,B09850,192.168.7.124,1827,1,2,0,0,3.4.3,MacOS-10,8,0.44143958064182387,0,HDFC,Direct,None,0,2025-02-04 22:19:04.656906
TXN009851,U00355,2508.32,09:28,Delhi,IoT Device,UPI Intent,4,7 years,B09851,192.168.16.131,228,1,2,0,0,4.2.7,iOS-12,4,0.4709906785498933,0,PNB,Email,None,0,2025-02-04 04:07:04.656906
TXN009852,U00116,7280.98,06:19,Indore,Desktop,UPI Link,18,3 days,B09852,192.168.220.152,0,1,0,0,0,3.7.0,Windows-11,0,0.0,1,SBI,Social Media,Phishing,1,2025-02-09 07:55:04.656906
TXN009853,U00614,151.26,09:23,Lucknow,IoT Device,UPI ID,2,10 years,B09853,192.168.164.142,682,1,2,0,0,4.0.9,Android-15,4,0.23664420077630638,0,ICICI,Direct,None,0,2025-02-18 03:33:04.656906
TXN009854,U00298,1409.39,20:59,Delhi,Desktop,UPI ID,3,0,B09854,192.168.204.99,0,1,0,0,0,4.7.7,Android-8,0,0.0,0,Kotak,Direct,Social_Engineering,1,2025-02-01 08:41:04.656906
TXN009855,U00806,619.98,22:59,Nagpur,Tablet,UPI Phone No,1,5 years,B09855,192.168.75.159,1526,1,1,0,0,3.2.1,Android-10,3,0.11847814960442898,0,Axis,Messaging App,None,0,2025-02-11 04:17:04.656906
TXN009856,U00924,5568.77,23:34,Lucknow,Desktop,UPI Link,15,23 days,B09856,192.168.180.250,0,1,0,0,0,5.8.8,Android-9,0,0.0,1,Yes Bank,Email,Phishing,1,2025-02-14 19:41:04.656906
TXN009857,U00327,2208.64,22:00,Mumbai,Desktop,UPI Phone No,2,1 years,B09857,192.168.147.212,1060,1,1,0,0,1.6.0,MacOS-15,5,0.44773006744727717,0,ICICI,Messaging App,None,0,2025-02-28 15:18:04.656906
TXN009858,U00799,408.0,17:07,Surat,Tablet,UPI QR Code,2,5 years,B09858,192.168.56.242,1778,1,2,0,0,3.7.1,iOS-11,5,0.45853473153966906,0,SBI,Messaging App,None,0,2025-02-13 00:28:04.656906
TXN009859,U00874,2220.13,11:26,Nagpur,Mobile,UPI Link,1,3 years,B09859,192.168.111.182,1950,1,2,0,0,2.5.1,Windows-11,2,0.2750608785317751,0,Yes Bank,Messaging App,None,0,2025-02-15 16:35:04.656906
TXN009860,U00102,6070.65,15:31,Mumbai,Desktop,UPI Phone No,4,4 years,B09860,192.168.210.26,517,1,2,0,0,1.6.5,Android-13,2,0.1193545247851397,0,Axis,Social Media,None,0,2025-02-11 12:38:04.656906
TXN009861,U00906,16736.12,22:25,Bangalore,Mobile,UPI Link,18,12 days,B09861,192.168.179.204,0,1,0,0,0,1.7.4,iOS-11,0,0.0,1,HDFC,SMS,Phishing,1,2025-02-17 10:29:04.656906
TXN009862,U00228,547.42,13:02,Surat,IoT Device,UPI Intent,6,3 years,B09862,192.168.240.169,1849,1,2,0,0,1.5.6,Windows-10,5,0.22896975219582064,0,Kotak,Messaging App,None,0,2025-02-27 22:15:04.656906
TXN009863,U00851,17669.08,05:37,Pune,IoT Device,UPI Link,21,0,B09863,192.168.212.117,0,1,9,1,1,1.4.4,Windows-8,0,0.0,0,ICICI,Email,SIM_Swap,1,2025-02-25 01:27:04.656906
TXN009864,U00735,11071.28,13:09,Surat,Desktop,UPI Intent,2,10 years,B09864,192.168.48.79,1339,1,2,0,0,5.5.4,MacOS-9,4,0.4041799063156495,0,Kotak,Messaging App,None,0,2025-02-10 02:59:04.656906
TXN009865,U00932,80652.74,02:07,Surat,Mobile,UPI ID,3,5 days,B09865,192.168.68.137,0,1,0,0,0,1.8.6,Windows-9,0,0.0,0,SBI,Messaging App,Deepfake_Impersonation,1,2025-02-27 07:51:04.656906
TXN009866,U00009,1688.44,13:07,Jaipur,Mobile,UPI QR Code,1,10 years,B09866,192.168.229.92,1787,1,2,0,0,1.1.2,iOS-13,1,0.3718302482202718,0,HDFC,Email,None,0,2025-02-08 11:52:04.656906
TXN009867,U00292,54.58,18:16,Indore,IoT Device,UPI Intent,3,5 years,B09867,192.168.232.26,316,1,1,0,0,4.3.7,iOS-8,5,0.45296614969945226,0,ICICI,Messaging App,None,0,2025-02-09 11:52:04.656906
TXN009868,U00972,4177.41,15:53,Bangalore,Tablet,UPI Link,0,8 years,B09868,192.168.136.232,426,1,1,0,0,4.6.2,Windows-13,3,0.2741949592621534,0,Kotak,Email,None,0,2025-02-27 01:26:04.656906
TXN009869,U00423,16732.51,20:50,Mumbai,Mobile,UPI ID,6,0,B09869,192.168.167.142,0,1,0,0,0,3.4.9,iOS-11,0,0.0,0,SBI,Social Media,Social_Engineering,1,2025-02-16 19:00:04.656906
TXN009870,U00209,4732.42,11:01,Chennai,Tablet,UPI Link,4,3 years,B09870,192.168.24.9,1120,1,2,0,0,1.7.6,Windows-10,9,0.33723727307799056,0,Kotak,SMS,None,0,2025-01-31 22:39:04.656906
TXN009871,U00114,41230.91,01:58,Thane,Mobile,UPI Intent,22,0,B09871,192.168.160.34,0,1,9,1,1,3.3.4,iOS-10,0,0.0,0,PNB,Social Media,SIM_Swap,1,2025-02-26 06:31:04.656906
TXN009872,U00990,590.11,22:40,Jaipur,Desktop,UPI Phone No,2,9 years,B09872,192.168.170.7,1818,1,1,0,0,3.1.8,Windows-15,6,0.11850657663405753,0,Kotak,Direct,None,0,2025-02-21 04:05:04.656906
TXN009873,U00962,199.02,12:29,Mumbai,Desktop,UPI Link,3,7 years,B09873,192.168.114.125,1510,1,1,0,0,5.2.3,Windows-14,8,0.49454057796201045,0,Axis,Social Media,None,0,2025-02-13 09:07:04.656906
TXN009874,U00250,5996.11,22:50,Kanpur,IoT Device,UPI QR Code,1,4 years,B09874,192.168.58.60,445,1,2,0,0,4.8.3,MacOS-8,9,0.44147074836581923,0,Axis,Messaging App,None,0,2025-02-25 10:49:04.656906
TXN009875,U00232,48548.48,14:44,Jaipur,Mobile,UPI Link,22,0,B09875,192.168.32.149,0,1,6,1,1,1.9.2,MacOS-9,0,0.0,0,Yes Bank,Messaging App,SIM_Swap,1,2025-02-05 21:23:04.656906
TXN009876,U00992,4909.35,16:55,Delhi,Tablet,UPI ID,4,4 years,B09876,192.168.143.223,652,1,1,0,0,2.4.6,Android-15,4,0.3936243869524344,0,Axis,SMS,None,0,2025-02-08 07:41:04.656906
TXN009877,U00213,17426.63,18:54,Jaipur,Tablet,UPI Intent,21,0,B09877,192.168.0.247,0,1,0,0,0,3.0.8,Windows-12,19,0.0,0,HDFC,Social Media,Remote_Access,1,2025-02-02 23:00:04.656906
TXN009878,U00011,4833.35,15:11,Nagpur,Mobile,UPI QR Code,14,16 days,B09878,192.168.178.75,0,1,0,0,0,1.0.6,MacOS-11,0,0.0,1,Yes Bank,SMS,Phishing,1,2025-02-03 22:38:04.656906
TXN009879,U00437,10338.69,01:18,Ahmedabad,Desktop,UPI QR Code,23,0,B09879,192.168.214.163,0,1,0,0,0,3.0.2,Android-8,21,0.0,0,ICICI,Email,Remote_Access,1,2025-02-05 03:06:04.656906
TXN009880,U00126,112.88,08:15,Kolkata,IoT Device,UPI Intent,6,5 years,B09880,192.168.90.159,1362,1,1,0,0,3.3.2,Android-14,7,0.19155109784525892,0,ICICI,Messaging App,None,0,2025-02-24 10:20:04.656906
TXN009881,U00722,646.47,08:47,Bangalore,Tablet,UPI Link,2,9 years,B09881,192.168.229.80,783,1,2,0,0,4.6.0,iOS-15,9,0.3901240006760107,0,SBI,Messaging App,None,0,2025-02-23 08:02:04.656906
TXN009882,U00083,12311.55,13:27,Kanpur,Tablet,UPI Intent,24,0,B09882,192.168.48.125,0,1,0,0,0,3.0.7,Windows-14,26,0.0,0,Kotak,Direct,Remote_Access,1,2025-02-14 06:16:04.656906
TXN009883,U00951,394.92,03:55,Mumbai,Mobile,UPI ID,4,5 years,B09883,192.168.95.68,1280,1,2,0,0,3.3.6,MacOS-10,3,0.2590577083087122,0,Yes Bank,Messaging App,None,0,2025-01-30 17:40:04.656906
TXN009884,U00377,3612.65,01:40,Kolkata,Tablet,UPI Phone No,5,10 years,B09884,192.168.125.225,1943,1,1,0,0,4.3.9,MacOS-9,4,0.24015948164755155,0,SBI,Messaging App,None,0,2025-02-07 06:35:04.656906
TXN009885,U00946,2773.23,22:03,Hyderabad,Mobile,UPI Phone No,4,1 years,B09885,192.168.162.106,237,1,1,0,0,5.5.8,iOS-13,8,0.2420941615796738,0,Yes Bank,Direct,None,0,2025-02-25 23:31:04.656906
TXN009886,U00429,10266.26,11:48,Surat,Mobile,UPI Link,12,22 days,B09886,192.168.159.208,0,1,0,0,0,4.6.0,Windows-12,0,0.0,1,PNB,SMS,Phishing,1,2025-02-03 18:42:04.656906
TXN009887,U00004,30380.33,04:27,Bangalore,IoT Device,UPI QR Code,19,0,B09887,192.168.12.154,0,1,4,1,1,2.3.1,MacOS-9,0,0.0,0,PNB,Messaging App,SIM_Swap,1,2025-02-26 05:00:04.656906
TXN009888,U00588,2004.44,19:28,Thane,IoT Device,UPI Intent,4,9 years,B09888,192.168.30.68,384,1,2,0,0,4.3.2,iOS-12,5,0.4130731146736667,0,Yes Bank,SMS,None,0,2025-02-19 14:05:04.656906
TXN009889,U00800,1230.97,01:28,Hyderabad,Desktop,UPI Link,3,7 years,B09889,192.168.245.40,1597,1,2,0,0,4.2.3,iOS-9,7,0.31633157272194745,0,PNB,Direct,None,0,2025-03-01 16:44:04.656906
TXN009890,U00492,42.97,15:42,Lucknow,IoT Device,UPI ID,2,9 years,B09890,192.168.218.180,1995,1,1,0,0,4.6.4,Android-15,5,0.18828042649291238,0,Yes Bank,Direct,None,0,2025-02-18 16:37:04.656906
TXN009891,U00587,472.72,05:24,Chennai,IoT Device,UPI Phone No,1,5 years,B09891,192.168.117.246,654,1,2,0,0,5.7.1,iOS-12,7,0.1592118980887904,0,ICICI,Email,None,0,2025-02-16 11:51:04.656906
TXN009892,U00056,2562.02,15:07,Pune,Desktop,UPI QR Code,4,7 years,B09892,192.168.21.83,488,1,1,0,0,1.5.5,iOS-9,3,0.16802472645139327,0,Yes Bank,Email,None,0,2025-02-27 03:31:04.656906
TXN009893,U00959,1309.93,13:00,Pune,Tablet,UPI Phone No,0,2 years,B09893,192.168.28.117,360,1,2,0,0,1.0.6,Android-8,6,0.48825721505964725,0,PNB,Messaging App,None,0,2025-02-06 03:18:04.656906
TXN009894,U00914,393.68,00:58,Thane,Mobile,UPI Intent,3,9 years,B09894,192.168.124.123,975,1,1,0,0,2.6.1,MacOS-10,7,0.14823655020265747,0,Axis,SMS,None,0,2025-02-07 01:39:04.656906
TXN009895,U00548,1133.64,13:19,Kolkata,Mobile,UPI Link,2,8 years,B09895,192.168.72.101,1420,1,1,0,0,2.4.2,MacOS-8,5,0.4726887721186772,0,Axis,Social Media,None,0,2025-02-03 22:12:04.656906
TXN009896,U00957,1043.44,13:06,Ahmedabad,IoT Device,UPI Phone No,2,9 years,B09896,192.168.188.94,1713,1,1,0,0,3.9.4,Windows-12,1,0.15963495164167707,0,Yes Bank,Direct,None,0,2025-02-03 15:39:04.656906
